Solution name,Objective,Similarity
823,48183,39.767
824,54589,32.277
825,47776,37.948
826,49825,35.864
827,53055,32.508
828,48906,39.157
829,49748,36.354
83,51748,31.726
830,49990,36.914
831,50438,36.32
832,56282,29.106
833,56250,32.058
834,51722,34.498
835,49931,36.485
836,47471,39.614
837,47230,41.093
838,49628,36.789
839,48498,38.339
84,52884,31.775
840,56089,28.886
841,55228,31.008
842,52298,35.491
843,52266,32.787
844,50279,35.967
845,52087,34.346
846,51669,35.063
847,51730,34.113
848,47170,39.41
849,52693,31.539
85,50002,39.902
850,51552,32.52
851,51495,34.083
852,51840,32.806
853,47820,38.035
854,48681,37.802
855,52072,35.101
856,56397,28.73
857,49916,33.929
858,51476,34.82
859,48704,37.677
86,47590,41.116
860,48688,37.371
861,48868,35.784
862,49922,35.949
863,47514,39.642
864,48485,34.902
865,52799,28.575
866,49767,37.84
867,50206,35.833
868,53567,33.094
869,52611,34.037
87,49231,36.056
870,49600,39.71
871,47543,38.968
872,53693,31.079
873,48099,38.576
874,50508,35.316
875,47435,40.097
876,50720,32.038
877,50758,32.744
878,53154,32.62
879,50366,35.933
88,49571,38.59
880,48458,39.365
881,47358,40.147
882,52391,31.047
883,47323,40.614
884,48448,36.66
885,51236,35.627
886,54980,33.452
887,50177,37.581
888,49828,38.373
889,49599,36.215
89,49145,36.818
890,49246,37.459
891,49924,35.592
892,48808,37.425
893,47736,37.023
894,47714,40.211
895,47586,40.135
896,50482,35.805
897,53137,31.539
898,49646,34.784
899,53485,28.86
9,49540,36.053
90,51980,33.511
900,48536,38.59
901,47690,37.646
902,52808,31.677
903,51792,32.197
904,54019,28.484
905,51081,35.147
906,48599,36.685
907,49193,38.59
908,50905,32.493
909,50247,36.855
91,49203,37.533
910,50783,37.467
911,53052,32.16
912,51204,35.651
913,47688,40.149
914,58051,29.215
915,50999,33.559
916,51406,34.072
917,51843,34.89
918,49081,37.169
919,55531,30.524
92,47950,40.822
920,51035,36.049
921,51637,34.098
922,51162,35.661
923,51950,30.251
924,51754,34.371
925,50937,36.427
926,52924,32.151
927,50771,33.782
928,51117,35.625
929,49477,36.068
93,50478,32.026
930,48205,38.631
931,51426,33.707
932,52155,32.521
933,48118,36.749
934,52666,32.092
935,51881,33.557
936,48981,36.641
937,53964,31.578
938,50528,32.882
939,49747,37.376
94,51519,35.14
940,49461,36.977
941,48660,38.825
942,52881,30.641
943,49188,39.397
944,48662,40.388
945,48865,35.982
946,48086,40.023
947,53799,31.365
948,49144,33.224
949,50005,32.558
95,52034,31.095
950,50787,38.722
951,47700,39.247
952,53637,32.71
953,50257,37.824
954,50811,33.682
955,54065,32.027
956,50070,34.669
957,50676,29.907
958,53421,35.11
959,51220,33.599
96,50884,34.864
960,49442,37.846
961,53136,31.703
962,53596,30.404
963,49858,35.672
964,46358,42.395
965,49644,33.346
966,50716,35.639
967,50461,32.803
968,50609,35.476
969,51658,29.852
97,51086,36.464
970,49601,35.735
971,49669,36.349
972,50310,33.381
973,50221,35.095
974,51102,32.465
975,53330,33.142
976,49831,37.988
977,49235,36.27
978,50941,33.939
979,50649,35.261
98,50534,33.708
980,49512,37.855
981,51566,36.329
982,50365,33.671
983,50615,36.091
984,49445,35.256
985,47921,41.752
986,51445,34.459
987,49071,35.809
988,55251,27.566
989,47652,41.381
99,48595,38.033
990,46510,39.915
991,50370,34.442
992,48829,37.689
993,49119,37.786
994,54126,33.371
995,48380,39.141
996,49626,38.985
997,53126,31.546
998,53841,31.911
999,56511,29.334
