Solution name,Objective,Similarity
65,79484,14.901
650,74669,16.378
651,75252,16.04
652,80110,13.339
653,81685,13.787
654,75692,16.376
655,83340,12.396
656,78806,14.597
657,90340,10.153
658,76267,14.354
659,83866,13.081
66,76672,15.856
660,80345,13.005
661,78877,13.592
662,75541,15.386
663,79518,12.017
664,78920,14.627
665,79674,13.87
666,77757,13.141
667,77561,14.224
668,74562,15.767
669,76784,14.824
67,73710,15.414
670,75620,14.992
671,78714,14.166
672,79389,13.175
673,75719,15.778
674,80045,12.692
675,79101,14.032
676,83541,12.988
677,78674,13.33
678,78878,15.298
679,79217,13.225
68,84545,12.407
680,74403,14.802
681,77800,15.118
682,78490,13.467
683,78258,13.944
684,76673,14.475
685,77140,14.426
686,74977,15.07
687,76962,14.189
688,70407,18.972
689,78696,14.454
69,78164,13.539
690,76536,14.359
691,76134,15.19
692,81034,13.081
693,79443,13.6
694,76193,16.142
695,73408,17.214
696,81164,13.919
697,74591,15.056
698,82676,12.082
699,73502,16.567
7,77462,15.084
70,83362,12.412
700,76684,13.476
701,73387,15.357
702,78032,14.373
703,76683,15.896
704,76783,14.677
705,75882,14.153
706,81825,12.242
707,75481,14.855
708,79674,13.641
709,73542,16.682
71,79456,14.383
710,77551,15.404
711,79622,12.572
712,85700,11.904
713,76996,13.89
714,78937,13.417
715,76007,15.902
716,76314,16.29
717,78741,13.022
718,75237,14.004
719,79999,13.004
72,84566,12.028
720,78385,13.248
721,74139,16.952
722,76039,15.526
723,74383,14.775
724,81565,12.913
725,79793,11.931
726,80060,13.455
727,77217,14.919
728,79001,13.632
729,76610,13.542
73,82018,12.641
730,82887,12.079
731,81067,14.652
732,77698,14.519
733,81678,14.444
734,77089,15.164
735,75676,15.023
736,77252,13.051
737,78642,13.937
738,76578,15.422
739,81327,10.997
74,75548,16.319
740,80451,14.024
741,73963,16.045
742,80026,12.687
743,75420,14.591
744,76836,14.709
745,81252,12.19
746,81155,12.645
747,76672,15.245
748,79866,14.041
749,75290,16.759
75,74783,14.418
750,80569,13.36
751,75415,15.285
752,78505,12.236
753,77929,13.419
754,78277,13.882
755,79517,13.578
756,79452,13.786
757,74326,15.986
758,76986,14.61
759,77316,15.64
76,77883,14.381
760,73984,17.009
761,79477,13.828
762,80260,13.092
763,78836,14.307
764,74671,16.254
765,79195,13.617
766,74725,16.345
767,81001,13.434
768,78434,14.349
769,82322,12.661
77,74497,15.391
770,78069,13.949
771,77396,13.692
772,80052,13.736
773,77460,14.565
774,78135,14.387
775,78909,13.944
776,79934,13.595
777,76412,14.576
778,77452,15.82
779,76265,13.939
78,72149,17.651
780,76432,14.274
781,75810,15.838
782,80919,13.863
783,75856,14.589
784,82955,12.811
785,77314,15.217
786,72860,16.412
787,77904,14.3
788,79369,13.106
789,74234,16.28
79,80786,12.653
790,82596,12.654
791,77964,13.902
792,81568,12.785
793,75097,15.78
794,74622,15.598
795,78672,14.152
796,76232,14.59
797,77577,12.834
798,77551,14.398
799,78947,13.92
8,80070,13.265
80,79427,13.447
800,74751,16.549
801,82449,12.403
802,75798,14.743
803,76040,14.742
804,77331,15.826
805,84235,11.317
806,82451,12.379
807,74919,14.92
808,75896,14.25
809,79575,13.811
81,86676,11.263
810,79569,12.862
811,78325,14.991
812,81425,12.622
813,76987,14.341
814,78174,14.568
815,78607,14.119
816,74018,15.207
817,78080,12.995
818,75903,14.407
819,77678,14.607
82,74302,16.175
820,79347,12.664
821,75987,14.044
822,74280,17.1
823,76106,13.872
824,73201,16.72
825,81938,13.017
826,81946,11.417
827,79227,12.674
828,78919,14.131
829,79540,13.027
83,78148,13.921
830,73037,16.444
831,78402,14.362
832,79895,13.432
833,79960,13.183
834,78647,13.656
835,82260,12.36
836,73926,15.71
837,75615,15.723
838,79201,14.034
839,79959,14.263
84,84519,12.246
840,80132,13.368
841,75796,14.69
842,81459,12.657
843,74056,15.006
844,77250,14.556
845,77298,13.845
846,76854,13.902
847,78652,14.041
848,77264,14.951
849,77915,13.47
85,73007,16.955
850,77314,15.545
851,82368,12.173
852,73859,15.506
853,78139,14.453
854,79188,14.679
855,74079,15.893
856,75610,15.367
857,74583,16.953
858,83062,12.549
859,78918,12.963
86,74223,16.003
860,75335,14.659
861,79893,14.405
862,79040,14.784
863,78891,14.525
864,81359,12.425
865,75659,15.543
866,86968,9.569
867,77856,13.439
868,82168,13.644
869,78993,13.225
87,77893,14.93
870,75106,16.681
871,75079,15.409
872,77674,15.611
873,74995,15.446
874,77732,14.699
875,74365,15.986
876,71993,17.663
877,78105,14.809
878,76233,14.919
879,76506,15.507
88,74963,15.294
880,73388,16.511
881,80955,13.379
882,72454,16.892
883,74294,16.323
884,82070,12.604
885,76955,13.797
886,82602,12.393
887,77496,14.81
888,78649,14.973
889,81565,13.005
89,78621,14.872
890,79387,13.505
891,71508,16.62
892,78690,13.332
893,78747,15.168
894,79350,13.003
895,80396,12.641
896,81072,13.179
897,79283,13.609
898,77643,14.024
899,78425,13.522
9,77007,13.796
90,77914,14.131
900,72873,15.597
901,73599,15.836
902,77377,15.237
903,76937,14.325
904,80165,13.133
905,74692,15.193
906,82079,13.423
907,80606,13.827
908,74207,16.193
909,82220,12.021
91,76117,14.669
910,83763,11.945
911,72867,17.424
912,81250,12.257
913,74525,16.255
914,77754,14.868
915,76297,15.252
916,75816,14.249
917,80078,13.611
918,79195,14.454
919,77573,14.782
92,80481,12.679
920,78741,13.286
921,75621,14.979
922,76688,15.987
923,77735,15.228
924,78186,14.24
925,77659,14.672
926,80488,14.873
927,81581,12.358
928,77332,14.421
929,76171,15.513
93,83915,12.558
930,73151,16.901
931,82906,11.468
932,78552,14.877
933,79020,13.773
934,77831,13.65
935,80741,12.318
936,76367,14.366
937,77590,14.479
938,78923,14.138
939,75807,15.597
94,71858,16.741
940,81321,12.544
941,76686,13.573
942,75666,15.177
943,78197,14.021
944,82264,13.08
945,78241,15.366
946,76155,15.271
947,75153,15.596
948,77445,13.297
949,82455,12.475
95,79647,13.22
950,76974,14.804
951,75539,15.201
952,75803,15.763
953,80005,13.917
954,81470,12.887
955,82352,11.22
956,83560,13.14
957,78813,12.557
958,78318,14.615
959,73903,16.039
96,79033,13.931
960,78745,13.645
961,79386,13.23
962,73840,15.905
963,76505,15.331
964,79297,13.526
965,75872,14.448
966,84052,12.517
967,77374,15.311
968,77124,14.832
969,83119,11.495
97,74430,15.802
970,76586,15.174
971,78404,14.599
972,77079,14.983
973,77919,15.507
974,81737,12.668
975,75969,15.433
976,74760,14.758
977,73746,15.555
978,77706,15.354
979,74042,16.18
98,78108,13.249
980,81819,12.615
981,78501,14.359
982,77075,15.044
983,82315,12.82
984,81586,12.715
985,77134,14.898
986,82611,11.619
987,76744,13.884
988,78001,13.113
989,78191,14.825
99,77997,15.123
990,76986,14.489
991,76139,15.232
992,75250,15.837
993,78846,14.795
994,77671,13.822
995,76500,15.808
996,79109,13.41
997,83196,11.916
998,83254,12.056
999,79306,13.38
