Solution name,Objective,Similarity
782,51381,82.935
783,57509,76.876
784,54535,82.34
785,55900,82.304
786,52999,81.098
787,53252,81.941
788,53604,82.851
789,52125,82.69
79,51406,81.232
790,54405,79.955
791,55486,82.494
792,55490,82.155
793,53363,81.663
794,52340,80.99
795,54248,80.77
796,53087,82.408
797,55799,80.775
798,53009,82.935
799,55223,81.014
8,53868,82.072
80,54144,82.499
800,50154,82.758
801,50570,82.111
802,51967,81.306
803,53932,81.669
804,51500,82.328
805,51948,82.133
806,56164,82.251
807,53816,81.164
808,54530,81.026
809,52731,82.767
81,52901,81.307
810,53798,82.202
811,51769,82.778
812,54399,82.416
813,53519,81.239
814,57075,80.032
815,53625,83.197
816,53580,82.743
817,53787,81.132
818,52183,81.312
819,50898,82.248
82,54595,81.137
820,52797,82.308
821,54614,83.797
822,53822,82.955
823,52723,80.807
824,52366,80.188
825,51833,82.637
826,53054,81.182
827,53967,79.333
828,53154,81.357
829,51510,81.313
83,53752,82.802
830,54633,82.261
831,53599,81.164
832,54729,83.516
833,54116,80.996
834,54217,79.99
835,52836,81.462
836,52509,80.985
837,53767,81.43
838,52093,82.169
839,53001,82.633
84,53125,80.718
840,53359,78.95
841,52565,82.594
842,52748,78.859
843,50823,82.188
844,51165,82.275
845,53239,81.699
846,55554,77.9
847,51606,79.441
848,54986,79.655
849,51544,81.851
85,51509,81.176
850,50826,82.739
851,54537,82.74
852,54096,83.522
853,51479,82.164
854,53884,83.016
855,50950,82.24
856,53731,80.389
857,54506,81.134
858,54401,81.172
859,53295,83.549
86,54712,82.38
860,52518,82.916
861,53932,81.877
862,50746,82.368
863,56562,81.034
864,53173,81.71
865,53390,80.36
866,56923,81.527
867,52439,81.433
868,51749,82.499
869,53775,83.024
87,51493,81.432
870,53534,83.169
871,52402,80.137
872,53892,81.772
873,53383,81.788
874,54775,78.357
875,52429,82.166
876,52844,80.978
877,53984,81.207
878,53687,82.235
879,58737,81.853
88,51902,82.501
880,52994,82.545
881,51235,81.685
882,54511,83.456
883,55355,81.404
884,51490,84.073
885,50938,82.761
886,55921,80.457
887,54612,82.021
888,56158,81.068
889,57754,81.312
89,51009,84.17
890,54591,81.492
891,52291,83.309
892,52106,83.047
893,51854,82.291
894,50358,82.683
895,52181,83.097
896,57227,81.583
897,56948,81.923
898,50478,81.695
899,57326,82.712
9,53474,81.577
90,57044,81.487
900,50161,82.967
901,54879,82.302
902,52579,82.419
903,53987,82.328
904,54687,80.081
905,55627,81.55
906,55398,81.011
907,52995,82.516
908,55372,81.245
909,57267,79.004
91,53913,79.951
910,52203,82.001
911,54644,82.313
912,55686,81.129
913,52307,81.164
914,56238,80.032
915,55515,81.416
916,51125,80.937
917,54218,80.353
918,51324,81.458
919,53327,81.862
92,51934,83.146
920,50431,81.987
921,52668,82.779
922,53728,83.683
923,52595,82.023
924,58646,81.604
925,51554,79.986
926,53628,82.062
927,51486,83.97
928,53737,83.019
929,53668,80.835
93,53970,80.706
930,52491,81.652
931,53969,82.904
932,53510,81.447
933,52109,80.661
934,52638,81.03
935,55703,82.422
936,56240,80.468
937,55367,82.65
938,53212,81.443
939,53039,83.306
94,51036,82.657
940,52601,80.607
941,53278,79.042
942,53360,82.018
943,53087,78.828
944,53545,79.896
945,54410,79.773
946,52021,82.917
947,52566,81.361
948,53608,82.338
949,51429,81.118
95,53072,81.089
950,54057,80.557
951,51858,82.83
952,55740,81.945
953,53608,82.487
954,53152,83.58
955,53788,80.962
956,51311,83.236
957,49957,83.0
958,54292,82.309
959,51045,82.667
96,54959,81.929
960,54222,77.995
961,54030,81.983
962,52903,81.324
963,50519,82.453
964,54334,79.377
965,56246,80.016
966,54522,80.802
967,51376,83.637
968,55598,83.184
969,54676,81.478
97,53732,82.856
970,56556,81.188
971,49703,82.237
972,54672,80.682
973,53446,79.975
974,54834,81.975
975,52030,83.162
976,56495,83.536
977,53171,81.822
978,55369,79.956
979,53184,80.124
98,56426,82.114
980,53545,81.755
981,52931,82.306
982,54801,80.094
983,52303,81.177
984,52621,80.906
985,54753,81.697
986,57003,82.45
987,53404,80.116
988,51359,82.45
989,51566,83.203
99,58116,80.404
990,51789,82.929
991,53734,82.549
992,53756,79.215
993,55281,81.062
994,53646,80.816
995,55555,82.856
996,54831,79.057
997,54416,80.485
998,53080,82.339
999,53586,80.889
