Solution name,Objective,Similarity
821,84096,87.079
822,84150,87.917
823,82073,87.238
824,87319,88.455
825,86427,87.075
826,80050,87.098
827,87436,87.929
828,83767,87.562
829,86438,87.226
83,85270,89.559
830,80091,89.25
831,84498,85.784
832,84349,87.093
833,86568,86.376
834,84757,89.397
835,86244,88.635
836,84919,89.078
837,82197,89.054
838,82682,87.899
839,84686,86.64
84,85340,87.935
840,86904,88.794
841,85719,87.642
842,86559,89.021
843,83907,89.386
844,88143,86.114
845,81326,88.853
846,81075,89.074
847,83666,88.666
848,85359,88.509
849,87773,87.144
85,82491,88.287
850,87642,86.353
851,85382,87.809
852,85159,87.422
853,81090,87.078
854,84416,87.395
855,85672,88.87
856,87795,86.288
857,85721,86.708
858,85084,88.335
859,85138,88.364
86,85561,88.1
860,87423,88.137
861,87818,88.622
862,81171,85.256
863,80674,88.031
864,85191,86.881
865,85244,87.588
866,85715,88.252
867,83960,88.248
868,85772,85.307
869,86036,88.076
87,80946,87.336
870,85716,88.321
871,85178,87.881
872,85548,87.71
873,83845,87.752
874,83672,85.34
875,82026,88.916
876,85294,87.626
877,90157,88.054
878,84749,88.592
879,88082,87.587
88,85730,87.236
880,80573,87.208
881,83095,87.316
882,89107,87.66
883,82021,88.889
884,81291,88.429
885,88260,87.613
886,85279,89.323
887,80970,88.614
888,85103,88.996
889,83054,88.491
89,85281,88.507
890,86181,89.4
891,83226,88.85
892,83473,88.13
893,87017,87.915
894,88566,87.5
895,84297,87.261
896,89099,88.456
897,84304,88.666
898,83239,87.792
899,86859,89.962
9,82448,88.278
90,83391,88.659
900,87631,87.257
901,83423,87.539
902,82740,87.602
903,83693,87.868
904,80721,87.632
905,86470,86.327
906,86559,88.734
907,85088,88.294
908,88152,87.388
909,89756,88.434
91,91067,86.099
910,80775,88.137
911,81200,87.925
912,83972,86.876
913,82990,87.603
914,86418,87.461
915,83002,86.496
916,88150,86.398
917,90117,86.341
918,85995,87.861
919,78755,87.158
92,83956,87.954
920,84437,86.667
921,86184,88.903
922,87379,87.215
923,81093,88.928
924,88443,87.935
925,87009,87.45
926,86677,87.699
927,83217,87.677
928,85806,86.195
929,84630,89.209
93,85847,86.847
930,87247,88.763
931,80730,89.56
932,83877,87.002
933,86985,86.698
934,85307,88.477
935,85268,88.608
936,85314,85.871
937,84788,87.762
938,88277,87.922
939,86398,88.844
94,85393,86.798
940,86336,87.94
941,79660,87.253
942,86593,87.182
943,84482,86.129
944,85427,87.684
945,84413,87.795
946,89554,88.051
947,91420,87.028
948,84435,88.748
949,89159,86.802
95,82456,87.36
950,79994,87.847
951,84791,88.13
952,85552,88.678
953,87459,88.477
954,92821,86.247
955,80013,88.043
956,86240,87.263
957,85030,88.994
958,84672,87.224
959,86639,87.447
96,89156,85.073
960,92934,87.861
961,84889,87.319
962,81744,88.404
963,84720,87.609
964,82928,88.526
965,85389,87.746
966,85112,87.625
967,81090,87.245
968,82814,87.207
969,83872,88.531
97,83675,85.926
970,89259,88.102
971,91985,89.4
972,84180,88.914
973,86194,87.473
974,85046,87.723
975,84409,87.943
976,84188,87.6
977,82664,87.562
978,82411,88.166
979,83656,86.737
98,86432,87.517
980,82143,86.368
981,84133,88.651
982,90213,86.685
983,87456,86.339
984,81121,87.233
985,86573,84.828
986,87165,87.753
987,85179,88.339
988,89783,88.227
989,86474,88.88
99,79180,87.655
990,82395,88.541
991,86137,87.225
992,89004,87.249
993,81528,86.28
994,78871,88.094
995,82729,88.715
996,80598,86.883
997,84573,88.528
998,83911,86.558
999,85378,89.179
