Solution name,Objective,Similarity
765,81902,28.935
766,81164,27.851
767,84148,29.006
768,92404,21.189
769,81119,29.512
77,86690,26.081
770,84376,26.813
771,86022,26.883
772,85020,24.206
773,82736,26.508
774,89806,23.702
775,79343,29.25
776,85769,26.018
777,82806,27.987
778,83177,28.537
779,88229,22.647
78,80196,30.493
780,83977,26.881
781,90739,21.263
782,84237,27.006
783,86211,25.968
784,86027,26.157
785,82032,27.833
786,86655,23.806
787,86427,21.899
788,86040,27.34
789,83308,27.969
79,89565,24.743
790,82115,26.339
791,83772,26.816
792,84626,27.838
793,86879,25.281
794,83820,25.699
795,80998,27.831
796,81524,26.435
797,87563,25.631
798,81553,30.969
799,86067,26.11
8,78604,33.006
80,84554,25.923
800,83327,27.188
801,82662,28.015
802,90237,21.321
803,86178,25.161
804,85756,24.352
805,79392,29.263
806,85823,26.201
807,91261,23.295
808,84729,25.36
809,82632,28.852
81,85705,25.23
810,81561,30.292
811,82834,28.956
812,83354,26.294
813,84817,26.425
814,82408,28.159
815,84702,26.016
816,81917,26.51
817,87268,24.838
818,82362,27.259
819,84156,26.792
82,86502,22.834
820,86855,23.981
821,84096,25.811
822,84150,28.191
823,82073,29.346
824,87319,24.948
825,86427,23.794
826,80050,30.602
827,87436,21.647
828,83767,26.485
829,86438,24.041
83,85270,25.7
830,80091,32.017
831,84498,24.564
832,84349,25.539
833,86568,24.564
834,84757,24.672
835,86244,27.267
836,84919,25.657
837,82197,26.439
838,82682,28.159
839,84686,26.685
84,85340,28.096
840,86904,24.935
841,85719,24.957
842,86559,26.324
843,83907,27.201
844,88143,24.645
845,81326,29.624
846,81075,30.288
847,83666,26.773
848,85359,24.442
849,87773,23.89
85,82491,28.602
850,87642,25.363
851,85382,25.156
852,85159,24.053
853,81090,28.339
854,84416,22.698
855,85672,24.071
856,87795,23.394
857,85721,27.356
858,85084,25.072
859,85138,25.507
86,85561,25.023
860,87423,24.962
861,87818,22.694
862,81171,28.128
863,80674,30.465
864,85191,25.873
865,85244,24.587
866,85715,25.41
867,83960,27.756
868,85772,23.844
869,86036,24.91
87,80946,29.801
870,85716,24.811
871,85178,23.85
872,85548,24.156
873,83845,28.093
874,83672,26.167
875,82026,29.446
876,85294,24.551
877,90157,22.437
878,84749,28.017
879,88082,25.623
88,85730,26.205
880,80573,28.761
881,83095,27.092
882,89107,23.881
883,82021,29.412
884,81291,30.198
885,88260,23.283
886,85279,24.424
887,80970,30.056
888,85103,26.928
889,83054,28.505
89,85281,24.65
890,86181,25.052
891,83226,25.505
892,83473,27.023
893,87017,24.748
894,88566,22.421
895,84297,28.352
896,89099,21.644
897,84304,29.292
898,83239,27.822
899,86859,24.967
9,82448,28.018
90,83391,26.875
900,87631,22.114
901,83423,27.382
902,82740,28.468
903,83693,25.803
904,80721,31.055
905,86470,25.596
906,86559,26.297
907,85088,27.087
908,88152,23.725
909,89756,22.338
91,91067,20.444
910,80775,30.728
911,81200,31.006
912,83972,26.24
913,82990,25.898
914,86418,24.483
915,83002,26.889
916,88150,23.698
917,90117,24.241
918,85995,25.764
919,78755,31.447
92,83956,24.68
920,84437,23.808
921,86184,26.918
922,87379,24.201
923,81093,30.969
924,88443,23.239
925,87009,25.154
926,86677,23.372
927,83217,27.234
928,85806,23.061
929,84630,26.211
93,85847,24.711
930,87247,24.657
931,80730,30.179
932,83877,26.752
933,86985,23.54
934,85307,27.297
935,85268,25.598
936,85314,25.754
937,84788,26.788
938,88277,22.697
939,86398,25.312
94,85393,23.707
940,86336,26.075
941,79660,30.935
942,86593,24.61
943,84482,25.834
944,85427,25.264
945,84413,27.753
946,89554,22.44
947,91420,21.221
948,84435,27.741
949,89159,22.664
95,82456,28.53
950,79994,30.352
951,84791,28.32
952,85552,26.004
953,87459,24.306
954,92821,20.582
955,80013,31.278
956,86240,24.933
957,85030,25.304
958,84672,28.644
959,86639,25.252
96,89156,23.185
960,92934,23.135
961,84889,25.795
962,81744,30.103
963,84720,25.697
964,82928,25.901
965,85389,27.085
966,85112,25.399
967,81090,27.802
968,82814,27.27
969,83872,26.19
97,83675,26.872
970,89259,20.548
971,91985,21.917
972,84180,25.463
973,86194,25.646
974,85046,25.858
975,84409,25.375
976,84188,27.571
977,82664,29.166
978,82411,28.429
979,83656,26.918
98,86432,25.849
980,82143,27.214
981,84133,26.808
982,90213,22.933
983,87456,22.988
984,81121,30.471
985,86573,24.377
986,87165,25.303
987,85179,26.753
988,89783,22.74
989,86474,25.399
99,79180,30.458
990,82395,28.849
991,86137,25.245
992,89004,23.143
993,81528,27.702
994,78871,31.009
995,82729,26.903
996,80598,30.376
997,84573,26.839
998,83911,26.723
999,85378,25.545
